word,zipf,countable,uncountable,n_senses,first_gloss,variant_of,flag_reason,wikt_pos_list,wikt_dominant_pos,wikt_abbrev,corpus_n,corpus_dominant,corpus_noun_share,corpus_tag,corpus_name,likely_noun,name_suspect,pos_tags,lemma,pos_overlap,plural_of,verdict,scowl_verdict,scowl_size,scowl_pos,scowl_american_standard
chitra,2.15,0,1,2,A sandfly.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
chiao,2.15,0,1,1,A Taoist ritual of cosmic renewal.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
duchesse,2.15,1,1,4,A French duchess.,duchesse lace,,noun:4,noun,True,0,,,,False,True,False,,,,,,absent,,,
raad,2.15,0,0,2,An assembly in one of the Boer republics of South Africa.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
sambal,2.15,1,1,1,A hot relish made from chili peppers and other ingredients.,,,noun:1,noun,False,0,,,,False,True,False,,,adjective-like (morphology),,,absent,,,
propionate,2.15,0,0,1,Any salt or ester of propionic acid.,,,noun:1,noun,False,2,NOUN,1.0,,False,True,False,,,,,,absent,,,
kampung,2.15,0,0,2,A traditional village.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
designator,2.15,0,0,2,"A person who, or term that, designates.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
fuckwit,2.15,0,0,2,A very stupid person.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
bundt,2.15,0,0,1,"A baking pan with a hollow, circular, raised area in the middle.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
cocksucking,2.15,0,1,1,Fellatio.,,,adj:1;noun:1;verb:1,adj,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
coro,2.15,0,0,1,Syllabic abbreviation of coroutine.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
recalibration,2.14,1,1,1,"A second, subsequent, or corrected calibration.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
dural,2.14,0,1,1,Synonym of duralumin.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
drumline,2.14,0,0,1,"A group of percussionists in a marching band, consisting of the battery and front ensemble.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
rehoming,2.14,0,0,1,The process of finding a new home for somebody.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
germplasm,2.14,1,1,1,"Seeds or tissues maintained for the purpose of animal or plant breeding, preservation or other research uses.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
longlist,2.14,0,0,1,"An initial, relatively long, shortlist, from which a further shortlist is selected.",,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
betamax,2.14,0,0,2,a Betamax (videocassette tape),,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
suboxone,2.14,0,1,1,"A combination drug of buprenorphine and naloxone, used to treat opiate addictions.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
kartel,2.14,0,0,2,A German industrial cartel.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
plunket,2.14,1,1,1,Synonym of blunket.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
wookie,2.14,0,0,2,"Wookiee, Wookie (a tall hairy humanoid fictional race from Star Wars)",,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
ahu,2.14,0,0,2,"The goitered gazelle, Gazella subgutturosa.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
seinen,2.14,0,0,1,"A kind of manga written for an older male audience, generally 18-30 years old (and older).",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
relaunching,2.14,0,0,1,A second or subsequent launching.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
campanella,2.14,0,0,1,A smallish suspended bell used in medieval monastic cloisters.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
shraddha,2.14,1,1,1,"A Hindu ceremony performed in commemoration of one's deceased relatives, especially a parent.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
owler,2.14,0,0,2,The alder tree.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
backman,2.14,0,0,1,A defender in Australian rules football.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
hapa,2.14,0,0,2,"A person of mixed ethnic heritage, especially half East or Southeast Asian or Pacific Islander and half White.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
tanjung,2.14,0,0,1,A cape; a headland.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
blueline,2.14,0,0,1,"A reproduction of the material submitted for printing, computer-generated or printed from film, provided to the customer for approval before the material is printed.",,,verb:6;noun:1,verb,False,0,,,,False,True,False,,,,,,absent,,,
toolset,2.14,0,0,2,A collection of tools; a toolkit.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
gaster,2.14,0,0,2,The stomach.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
demain,2.14,0,0,1,"A demesne, especially the ancient demesne claimed by William the Conqueror.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
yandere,2.14,0,0,1,"A character, usually a girl, who has an obsessive and possessive side regarding their crush, ready to use violent (if not murderous) means to maintain an exclusive bond.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
alif,2.14,0,0,1,The first letter of the Arabic alphabet: ا (ʔalif).,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
sawgrass,2.14,0,0,1,"Any of several Cladium species, long sedges with saw-like sharp, serrated edges, such as Cladium californicum, Cladium jamaicense, and Cladium mariscoides",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
starman,2.14,0,0,3,A spaceman.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,absent,,,
sloot,2.14,0,0,3,A ditch.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,absent,,,
fromage,2.14,1,1,1,Synonym of cheese.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
cleantech,2.14,1,1,1,Technologies that support increased productivity or profitability while also reducing resource consumption or pollution.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
cohomology,2.14,1,1,2,"A method of contravariantly associating a family of invariant quotient groups to each algebraic or geometric object of a category, including categories of geometric and algebraic objects.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
enum,2.14,0,0,1,An enumeration.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
stickman,2.14,0,0,8,A simple drawing of a man with lines to represent limbs and torso.,,,noun:8,noun,False,1,NOUN,1.0,,False,True,False,,,,,,absent,,,
lightbox,2.14,0,0,5,"A box containing a source of light and a white, translucent cover, used to view photographic transparencies.",,,noun:5,noun,False,0,,,,False,True,False,,,,,,absent,,,
bruschetta,2.14,1,1,1,"A light Italian dish of toasted bread with a topping of olive oil, garlic and chopped tomatoes.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
bergh,2.14,0,0,1,A hill.,,,noun:1,noun,False,2,PROPN,0.0,,False,True,False,,,,,,absent,,,
aji,2.14,1,1,5,"A spicy Peruvian sauce, often containing tomatoes, cilantro, hot peppers, and onions.",,,noun:5,noun,False,0,,,,False,True,False,,,,,,absent,,,
kanal,2.14,0,0,1,"A unit of area used in parts of northern India and in Pakistan, equivalent to one eighth of an acre.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
venta,2.14,0,0,1,A roadside inn in Spain.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
aisling,2.14,0,0,1,"A kind of Irish poem, developed during the late 17th and 18th centuries, in which Ireland appears to the poet in a vision in the form of a woman, lamenting the state of the Irish people and predicting",,,noun:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
neurodegeneration,2.14,1,1,1,The degeneration (and death) of neurons.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
pecorino,2.14,1,1,1,Any of a family of Italian hard cheeses made from ewe's milk.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
grandy,2.14,0,0,1,A grandparent: either a grandfather or a grandmother.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
chandu,2.14,0,1,1,Opium prepared for smoking.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
rudge,2.14,0,0,1,A partridge.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
cavorting,2.14,0,0,1,The action of the verb to cavort,,,noun:1;verb:1,noun,False,2,NOUN,0.5,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
abdo,2.13,0,1,1,Abdomen.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
chateaubriand,2.13,1,1,1,"A thick, juicy cut from the center of a beef tenderloin.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
webtoon,2.13,0,0,2,An animated cartoon published on the World Wide Web.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
bricker,2.13,0,0,2,A brickmaker.,,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
blathering,2.13,0,0,2,Incoherent or foolish talk.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
lightman,2.13,0,0,1,A man who carries or takes care of a light.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
donat,2.13,0,0,2,A rank in some knightly orders.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
albo,2.13,0,0,1,An Albanian.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
clindamycin,2.13,0,1,1,"A lincosamide antibiotic drug C₁₈H₃₃ClN₂O₅S, mostly used to treat infections with anaerobic bacteria.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
dek,2.13,0,0,1,The subhead of a news story.,,,noun:1;num:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
tepe,2.13,0,0,1,"hill, tell",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
goji,2.13,0,0,1,"A fruit in the genus Lycium, especially in commercial products where it is promoted as a superfruit.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
winer,2.13,0,0,1,A person who habitually drinks wine.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
fogle,2.13,0,0,1,A handkerchief.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
amala,2.13,0,1,1,"A thick paste made from yam or cassava flour, eaten chiefly in Yoruba cuisine.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
moyen,2.13,1,1,1,Intercession; intervention.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
longus,2.13,0,0,1,A long muscle in the body.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
longa,2.13,0,0,1,A musical note equal to two (or occasionally three) breves or whole notes.,,,noun:1;prep:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
hepatology,2.13,0,1,1,"The study or treatment of the liver, gallbladder, and pancreas.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
everclear,2.13,0,1,1,"Any home-brewed distilled grain alcohol, especially one with a very high concentration of alcohol (such as 90-some percent, that is, 180-some proof); but generally not one rife with impurities or adul",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
lacrimal,2.13,0,0,2,Ellipsis of lacrimal bone.,lacrimal bone,,adj:2;noun:2,adj,True,0,,,,False,True,False,ADJ;NOUN,,"noun, also adjective",,,absent,,,
lackland,2.13,0,0,1,A person who does not own land.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
biogeochemical,2.13,0,0,1,A geochemical of biological origin.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,adjective-like (morphology),,,absent,,,
superset,2.13,0,0,2,"(symbol: ⊇) With respect to another set, a set such that each of the elements of the other set is also an element of the set.",,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
basho,2.13,0,0,1,A sumo tournament of any kind.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
multipoint,2.13,0,0,1,A collection of points treated as a single object.,,,adj:3;noun:1,adj,False,1,NOUN,1.0,,False,True,False,,,,,,absent,,,
koku,2.13,0,0,2,"A unit of measure in feudal Japan, the amount of rice needed to feed one person for a year.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
bossman,2.13,0,0,3,A male boss or employer.,,,noun:3,noun,False,1,NOUN,1.0,,False,True,False,,,,,,absent,,,
asswipe,2.13,1,1,2,"An annoying, contemptible, or worthless person.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
marikina,2.13,0,0,1,"A small marmoset, the golden lion tamarin, Leontopithecus rosalia.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
bubby,2.13,0,0,3,A woman's breast.,bubbe,,noun:3,noun,False,0,,,,False,True,False,,,,,,absent,,,
toty,2.13,0,0,1,A low-caste laborer hired as a messenger etc.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
nunu,2.13,0,0,5,A true bug (or a similar other bug).,,,noun:5,noun,False,0,,,,False,True,False,,,,,,absent,,,
pollan,2.13,0,0,1,"A freshwater fish, Coregonus pollan, resembling a herring",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
karuna,2.13,0,1,1,Compassion; mercy.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
zale,2.13,0,0,1,Any of the genus Zale of erebid moths.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
kultur,2.13,0,1,1,"German culture or civilization, especially seen as authoritarian or racist during the period of world wars (1914-18 and 1939-45)",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
kitab,2.13,0,0,1,An Islamic book.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
whooshing,2.12,0,0,1,A sound or motion that whooshes.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
crossman,2.12,0,0,1,"A thief, forger, or other criminal.",,,noun:1,noun,False,2,PROPN,0.0,,False,True,False,,,,,,absent,,,
routh,2.12,0,0,1,"Plenty, abundance.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
neer,2.12,0,0,1,(anatomy) Kidney.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
telepath,2.12,0,0,1,"A person with telepathic ability, capable of reading the thoughts of others around them. Telepaths also have the ability to project thought.",,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
cumbia,2.12,0,1,1,"A traditional style of Colombian dance and music, or a piece in this style.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
pickpocketing,2.12,1,1,1,The act of stealing from the pocket of a passerby; the crime committed by a pickpocket.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
nym,2.12,0,0,1,A pseudonym used when posting messages.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
kra,2.12,0,0,2,"The letter Κʻ or ĸ, formerly used to write the Kalaallisut language of Greenland, replaced in 1973 by the letter q.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
garba,2.12,1,1,1,"A form of dance from the state of Gujarat in India, performed in a circle often around a lamp.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
fucktard,2.12,0,0,1,An extraordinarily stupid person.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
blart,2.12,0,0,1,A loud noise or cry.,,,verb:2;noun:1,verb,False,0,,,,False,True,False,,,,,,absent,,,
bullshitter,2.12,0,0,1,"Someone who lies or exaggerates a lot, especially in order to preserve or enhance their reputation.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
chay,2.12,0,0,2,A chaise (horse-drawn carriage).,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
pottinger,2.12,0,0,1,Synonym of porringer (“a small cup or bowl”).,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
beeman,2.12,0,0,1,"One who tends bees, usually as an occupation; beekeeper.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
ocha,2.12,0,1,1,"Japanese tea, usually green tea.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
taba,2.12,1,1,1,"A lump of dried tobacco, occasionally mixed with other recreational drugs, placed in the vagina for its stimulating effects.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
woodie,2.12,0,0,6,"An early station wagon or estate car whose rear bodywork is made of wood, often associated with Southern California surfing culture.",,,noun:6,noun,False,0,,,,False,True,False,,,,,,absent,,,
ansible,2.12,0,0,1,"A hypothetical device that enables users to communicate instantaneously across great distances; that is, a faster-than-light communication device.",,,noun:1,noun,False,0,,,,False,True,False,,,adjective-like (morphology),,,absent,,,
clemence,2.12,0,1,1,Synonym of clemency.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
linsey,2.12,1,1,2,A cloth made of linen and wool.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
chok,2.12,0,0,1,A law or commandment without a comprehensible explanation or purpose.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
tretinoin,2.12,0,1,1,"The all-trans isomer of retinoic acid that is applied to the skin to treat severe acne and reduce facial wrinkles, roughness, and pigmented spots.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
vani,2.12,0,1,1,"A custom in parts of Pakistan where girls, often minors, are given in marriage or servitude to an aggrieved family as compensation for a dispute, often over murder.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
mazza,2.12,1,1,2,Madness; something that is mad; a crazy situation.,meze,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
maza,2.12,0,0,1,An Ancient Greek barley cake.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
harmonia,2.12,0,0,2,"A harmonic mode in ancient Greek music, characterized by a particular set of chords and rhythmic patterns.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
